"","IDENT","NOI","POIDS","SEXE","AGE","CSE","ACTEU","STC","AIDREF","SALRED","TPP"
"14762","GFG5YH1D","02",1110.0810315,2,80,NA,3,NA,NA,NA,NA
"14763","GFG5YJTD","01",1053.1621776,1,34,34,1,2,NA,2200,1
"14764","GFG5YJTD","02",1053.1621776,2,33,34,1,2,NA,2667,1
"14765","GFG5YMLD","01",1299.34291,1,49,48,1,2,NA,1554,1
"14766","GFG5YS5D","01",1294.6649944,1,87,NA,3,NA,NA,NA,NA
"14767","GFG5YUXD","01",1207.2259497,1,47,37,1,2,NA,3116,1
"14768","GFG5YXPD","01",1198.890606,1,69,NA,3,NA,5,NA,NA
"14769","GFG5YXPD","02",1198.890606,2,56,53,1,2,NA,1438,1
"14770","GFG5YXPD","03",1198.890606,1,22,NA,3,NA,5,NA,NA
"14771","GFH53YDE","01",940.67150471,2,56,56,1,2,NA,829,1
"14772","GFH53YDE","02",940.67150471,2,21,55,1,2,NA,1028,1
"14773","GFH53YFE","01",874.34099418,2,47,43,1,2,NA,2100,1
"14774","GFH53YHE","01",767.78386384,2,75,NA,3,NA,NA,NA,NA
"14775","GFH53YIE","01",770.69800236,2,90,NA,3,NA,NA,NA,NA
"14776","GFH53YJE","01",1027.2852673,2,47,34,1,2,NA,4000,1
"14777","GFH53YKE","01",1215.0703417,2,26,54,2,NA,4,NA,NA
"14778","GFH53YLE","01",967.39634967,2,68,NA,3,NA,5,NA,NA
"14779","GFH53YME","01",898.3458275,2,94,NA,3,NA,NA,NA,NA
"14780","GFH53YNE","01",737.0580907,2,82,NA,3,NA,NA,NA,NA
"14781","GFH53YPE","01",679.19517708,1,74,NA,3,NA,4,NA,NA
"14782","GFH53YPE","02",679.19517708,2,73,NA,3,NA,4,NA,NA
"14783","GFH53YRE","01",949.47528632,1,42,52,1,2,NA,1825,1
"14784","GFH53YSE","01",852.6135012,2,72,NA,3,NA,4,NA,NA
"14785","GFH53YVE","01",770.69800236,2,88,NA,3,NA,NA,NA,NA
"14786","GFH53YWE","01",770.69800236,2,89,NA,3,NA,NA,NA,NA
"14787","GFH53YXE","01",812.07980091,2,40,68,1,2,NA,650,1
"14788","GFH53YYE","01",838.85698906,2,76,NA,3,NA,NA,NA,NA
"14789","GFH53YZE","01",735.22480294,2,81,NA,3,NA,NA,NA,NA
"14790","GFH5Y0HD","01",1404.5928722,1,58,35,1,2,NA,2200,1
"14791","GFH5Y39D","01",1373.2950643,1,54,31,1,1,NA,NA,2
"14792","GFH5Y39D","02",1373.2950643,1,17,47,1,2,NA,700,1
"14793","GFH5Y8TD","01",1158.250628,2,90,NA,3,NA,NA,NA,NA
"14794","GFH5YBLD","01",1120.4639215,1,47,34,1,2,NA,2300,1
"14795","GFH5YBLD","02",1120.4639215,2,47,56,1,2,NA,1300,2
"14796","GFH5YBLD","03",1120.4639215,2,16,NA,3,NA,5,NA,NA
"14797","GFH5YEDD","01",1370.6207044,1,27,62,1,2,NA,560,2
"14798","GFH5YEDD","02",1370.6207044,2,27,46,1,2,NA,1250,1
"14799","GFH5YJXD","01",1125.599476,2,52,63,1,2,NA,1717,1
"14800","GFH5YJXD","02",1125.599476,2,23,NA,3,NA,5,NA,NA
"14801","GFH5YJYD","01",1327.484186,1,61,34,1,2,NA,3600,1
"14802","GFH5YJYD","02",1327.484186,2,60,31,1,2,NA,3000,1
"14803","GFH5YK0D","01",1680.34532,2,27,33,1,2,NA,1880,1
"14804","GFH5YK0D","02",1680.34532,1,29,43,1,2,NA,1300,1
"14805","GFH5YPHD","01",1200.9674843,1,85,NA,3,NA,NA,NA,NA
"14806","GFH5YPHD","02",1200.9674843,2,83,NA,3,NA,NA,NA,NA
"14807","GFH5YS9D","01",1190.9849633,1,71,NA,3,NA,5,NA,NA
"14808","GFH5YS9D","02",1190.9849633,2,78,NA,3,NA,NA,NA,NA
"14809","GFH5YV1D","01",1140.8077714,1,79,NA,3,NA,NA,NA,NA
"14810","GFH5YV1D","02",1140.8077714,2,80,NA,3,NA,NA,NA,NA
"14811","GFI5V5L6","01",991.47159949,2,42,54,1,2,NA,1567,2
"14812","GFI5V5L6","02",991.47159949,1,45,47,1,1,NA,2000,1
"14813","GFI5V5L6","03",991.47159949,1,16,NA,3,NA,5,NA,NA
"14814","GFI5V8D6","01",1057.2553462,1,60,NA,3,NA,4,NA,NA
"14815","GFI5V8D6","02",1057.2553462,2,60,56,1,2,NA,1500,1
"14816","GFI5V8D6","03",1057.2553462,1,22,NA,3,NA,5,NA,NA
"14817","GFI5VDX6","01",984.96727041,2,51,42,1,2,NA,2000,1
"14818","GFI5VDX6","02",984.96727041,1,22,38,1,2,NA,1000,1
"14819","GFI5VGP6","01",1401.0158672,2,47,NA,3,NA,4,NA,NA
"14820","GFI5VGP6","02",1401.0158672,1,44,62,1,2,NA,1617,1
"14821","GFI5VJH6","01",1145.4604481,1,64,NA,3,NA,4,NA,NA
"14822","GFI5VM96","01",652.89843132,1,50,NA,3,NA,4,NA,NA
"14823","GFI5VM96","02",652.89843132,2,49,68,2,NA,4,NA,NA
"14824","GFI5VM96","03",652.89843132,2,20,NA,3,NA,4,NA,NA
"14825","GFI5VM96","04",652.89843132,1,16,NA,3,NA,5,NA,NA
"14826","GFI5VM96","05",652.89843132,2,15,NA,3,NA,5,NA,NA
"14827","GFI5VP16","01",980.61727219,2,60,22,1,1,NA,NA,1
"14828","GFI5VP16","02",980.61727219,1,65,22,1,1,NA,NA,1
"14829","GFI5VRT6","01",870.41270963,1,79,NA,3,NA,NA,NA,NA
"14830","GFI5VRT6","02",870.41270963,2,72,NA,3,NA,4,NA,NA
"14831","GFI5VXD6","01",891.49804657,1,61,NA,3,NA,5,NA,NA
"14832","GFJ50K57","01",1001.1807232,2,21,NA,3,NA,5,NA,NA
"14833","GFJ50K57","02",1001.1807232,2,23,NA,3,NA,5,NA,NA
"14834","GFJ50MX7","01",1169.7584675,1,38,22,1,1,NA,NA,3
"14835","GFJ50MX7","02",1169.7584675,2,38,NA,3,NA,5,NA,NA
"14836","GFJ50SH7","01",2292.9328176,2,31,56,2,NA,5,NA,NA
"14837","GFJ50SI7","01",1403.0012089,2,17,NA,3,NA,5,NA,NA
"14838","GFJ50V97","01",1609.8586919,1,39,67,2,NA,5,NA,NA
"14839","GFJ50V97","02",1609.8586919,2,34,56,1,2,NA,1150,1
"14840","GFJ50VA7","01",1640.3059695,1,22,47,1,2,NA,1217,1
"14841","GFJ50VC7","01",1812.7059984,2,34,34,1,2,NA,1900,1
"14842","GFJ50VD7","01",1645.0587059,1,54,46,1,2,NA,2000,1
"14843","GFJ50VE7","01",1554.0680794,1,45,67,1,2,NA,1476,1
"14844","GFJ50VE7","02",1554.0680794,2,19,81,2,NA,5,NA,NA
"14845","GFJ50VF7","01",1944.9289978,2,31,22,1,1,NA,NA,2
"14846","GFJ50VF7","02",1944.9289978,1,35,37,1,2,NA,2167,1
"14847","GFJ50Y17","01",1186.5172049,1,20,NA,3,NA,5,NA,NA
"14848","GFJ50Y17","02",1186.5172049,1,17,NA,3,NA,5,NA,NA
"14849","GFJ50Y27","01",1551.802384,1,65,NA,3,NA,5,NA,NA
"14850","GFJ50Y47","01",1388.7150285,2,49,56,1,2,NA,1741,1
"14851","GFJ50Y47","02",1388.7150285,1,51,46,1,2,NA,1752,1
"14852","GFJ50Y47","03",1388.7150285,2,22,NA,3,NA,5,NA,NA
"14853","GFJ50Y57","01",1357.3553012,1,22,38,1,2,NA,1878,1
"14854","GFJ58FPE","01",1499.6123823,2,51,68,2,NA,5,NA,NA
"14855","GFJ58FQE","01",979.4397622,2,32,67,2,NA,5,NA,NA
"14856","GFJ58FQE","02",979.4397622,1,33,53,2,NA,5,NA,NA
"14857","GFJ58FSE","06",1597.0435706,2,24,NA,3,NA,5,NA,NA
"14858","GFJ58FSE","07",1597.0435706,1,34,48,1,2,NA,1200,1
"14859","GFJ58FUE","10",1936.6136139,2,24,NA,3,NA,5,NA,NA
"14860","GFJ58FUE","11",1936.6136139,1,24,68,1,2,NA,1200,1
"14861","GFJ58FVE","04",1506.920234,1,52,48,2,NA,5,NA,NA
"14862","GFJ58FVE","05",1506.920234,2,52,NA,3,NA,5,NA,NA
"14863","GFJ58FWE","01",908.68774802,1,41,68,1,2,NA,1200,1
"14864","GFJ58FWE","02",908.68774802,2,40,NA,3,NA,5,NA,NA
"14865","GFJ58FWE","03",908.68774802,2,19,NA,3,NA,5,NA,NA
"14866","GFJ58FWE","04",908.68774802,1,16,NA,3,NA,5,NA,NA
"14867","GFJ58IHE","04",1667.1964715,2,35,56,2,NA,5,NA,NA
"14868","GFJ58IHE","05",1667.1964715,1,43,68,1,2,NA,800,2
"14869","GFJ58IIE","01",1275.8117049,1,65,NA,3,NA,5,NA,NA
"14870","GFJ58IJE","01",1230.4338083,2,44,33,1,2,NA,2437,1
"14871","GFJ58IKE","01",1231.6336521,2,79,NA,3,NA,NA,NA,NA
"14872","GFJ58ILE","04",1833.2029774,1,24,63,1,2,NA,1900,1
"14873","GFJ58ILE","05",1833.2029774,2,24,NA,3,NA,5,NA,NA
"14874","GFJ58ILE","07",1833.2029774,1,35,62,1,2,NA,2200,1
"14875","GFJ58IME","01",1723.5908876,2,59,NA,3,NA,5,NA,NA
"14876","GFJ58IME","02",1723.5908876,1,62,NA,3,NA,5,NA,NA
"14877","GFJ58INE","01",1545.1876276,2,58,NA,3,NA,5,NA,NA
"14878","GFJ58IOE","01",1938.4430614,2,22,52,2,NA,5,NA,NA
"14879","GFJ58IOE","02",1938.4430614,1,22,68,1,2,NA,600,2
"14880","GFJ58IPE","01",1255.8140117,2,74,NA,3,NA,5,NA,NA
"14881","GFJ58IQE","01",1190.5437931,2,87,NA,3,NA,NA,NA,NA
"14882","GFJ58IRE","01",1268.4793147,2,75,NA,3,NA,NA,NA,NA
"14883","GFJ58ISE","01",1368.9731928,2,30,NA,3,NA,5,NA,NA
"14884","GFJ58ISE","02",1368.9731928,1,29,68,1,2,NA,860,1
"14885","GFJ58ITE","01",964.70256285,2,41,NA,3,NA,5,NA,NA
"14886","GFJ58ITE","02",964.70256285,1,41,63,1,2,NA,1947,1
"14887","GFJ58ITE","03",964.70256285,1,18,NA,3,NA,5,NA,NA
"14888","GFJ58ITE","04",964.70256285,1,16,NA,3,NA,5,NA,NA
"14889","GFJ58IUE","05",1108.6438573,2,48,64,1,2,NA,196,2
"14890","GFJ58IUE","06",1108.6438573,2,18,NA,3,NA,5,NA,NA
"14891","GFJ58IUE","07",1108.6438573,1,15,NA,3,NA,5,NA,NA
"14892","GFJ5V056","01",787.08069947,1,25,69,1,2,NA,1600,1
"14893","GFJ5V056","02",787.08069947,2,22,81,2,NA,4,NA,NA
"14894","GFJ5V2X6","01",827.66526723,2,57,52,1,2,NA,1400,1
"14895","GFJ5V5P6","01",734.63984867,2,49,52,1,2,NA,1100,2
"14896","GFJ5V5P6","02",734.63984867,2,22,55,2,NA,4,NA,NA
"14897","GFJ5V8H6","01",972.41839204,1,78,NA,3,NA,NA,NA,NA
"14898","GFJ5V8H6","02",972.41839204,2,75,NA,3,NA,NA,NA,NA
"14899","GFJ5VB96","01",870.55597967,2,61,NA,3,NA,4,NA,NA
"14900","GFJ5VE16","01",1052.8004904,1,41,65,1,2,NA,2217,1
"14901","GFJ5VE16","02",1052.8004904,2,43,54,1,2,NA,833,2
"14902","GFJ5VGT6","01",959.30002334,1,48,47,1,2,NA,2108,1
"14903","GFJ5VGT6","02",959.30002334,2,44,56,2,NA,4,NA,NA
"14904","GFJ5VGT6","03",959.30002334,1,17,NA,3,NA,5,NA,NA
"14905","GFJ5VJL6","01",803.04815253,2,31,NA,3,NA,4,NA,NA
"14906","GFJ5VJL6","02",803.04815253,1,42,68,1,2,NA,662,2
"14907","GFJ5VMD6","01",918.43156177,2,30,67,1,2,NA,1500,2
"14908","GFJ5VMD6","02",918.43156177,1,35,63,2,NA,4,NA,NA
"14909","GFJ5VP56","01",1202.8087534,2,66,NA,3,NA,4,NA,NA
"14910","GFJ5VP56","02",1202.8087534,1,68,NA,3,NA,4,NA,NA
"14911","GFJ5VRX6","01",1057.3277964,2,57,NA,3,NA,4,NA,NA
"14912","GFJ5VRX6","02",1057.3277964,1,58,33,1,2,NA,1351,1
"14913","GFJ5VUP6","01",1042.1475591,1,73,NA,3,NA,4,NA,NA
"14914","GFJ5VUP6","02",1042.1475591,2,67,NA,3,NA,4,NA,NA
"14915","GFJ5VXH6","01",1112.1150148,2,57,54,1,2,NA,600,2
"14916","GFJ5VXH6","02",1112.1150148,1,64,43,1,1,NA,NA,1
"14917","GFK5DX1E","01",949.2537913,1,43,67,1,2,NA,1600,1
"14918","GFK5DX1E","02",949.2537913,2,39,56,1,2,NA,1155,1
"14919","GFK5DX1E","03",949.2537913,1,18,NA,3,NA,5,NA,NA
"14920","GFK5DX1E","04",949.2537913,2,16,NA,3,NA,5,NA,NA
"14921","GFK5V096","01",1242.1802147,2,46,54,1,2,NA,1765,1
"14922","GFK5V096","02",1242.1802147,1,48,37,1,2,NA,3600,1
"14923","GFL551H7","01",1219.915867,2,21,81,2,NA,5,NA,NA
"14924","GFL551J7","01",1055.9028705,2,21,NA,3,NA,5,NA,NA
"14925","GFL551J7","02",1055.9028705,1,18,NA,3,NA,5,NA,NA
"14926","GFL551K7","01",1359.2571522,2,32,56,1,2,NA,1302,1
"14927","GFL551L7","01",1279.2657662,2,23,42,1,2,NA,650,2
"14928","GFL551M7","01",1162.9783787,1,73,NA,3,NA,5,NA,NA
"14929","GFL551N7","01",1611.2283987,1,50,55,2,NA,5,NA,NA
"14930","GFL551P7","01",1051.3288386,2,66,NA,3,NA,5,NA,NA
"14931","GFL551Q7","01",1399.9591601,1,19,NA,3,NA,5,NA,NA
"14932","GFL551Q7","02",1399.9591601,2,18,NA,3,NA,5,NA,NA
"14933","GFL551U7","01",1804.0658535,1,21,NA,3,NA,5,NA,NA
"14934","GFL551U7","02",1804.0658535,1,21,NA,3,NA,5,NA,NA
"14935","GFL551W7","01",1213.5620491,2,21,NA,3,NA,5,NA,NA
"14936","GFL55497","01",734.03832406,2,24,NA,3,NA,5,NA,NA
"14937","GFL55497","02",734.03832406,2,24,NA,3,NA,5,NA,NA
"14938","GFL554A7","01",1687.8530032,2,67,NA,3,NA,5,NA,NA
"14939","GFL554B7","01",1596.1611667,1,27,81,2,NA,5,NA,NA
"14940","GFL554B7","02",1596.1611667,2,27,43,1,1,NA,NA,1
"14941","GFL554F7","01",1304.3371358,1,18,NA,3,NA,5,NA,NA
"14942","GFL554F7","02",1304.3371358,1,19,NA,3,NA,5,NA,NA
"14943","GFL55717","01",1490.7943389,2,66,NA,3,NA,5,NA,NA
"14944","GFL55727","01",1863.5311415,1,20,NA,3,NA,5,NA,NA
"14945","GFL55737","01",3124.4074669,1,20,NA,3,NA,5,NA,NA
"14946","GFL5D2LE","01",1194.1430274,2,25,42,1,2,NA,562,2
"14947","GFL5D5DE","01",833.45778122,1,35,34,1,2,NA,2019,1
"14948","GFL5D5DE","02",833.45778122,2,36,42,1,2,NA,2271,1
"14949","GFL5D85E","01",1329.123365,1,32,47,1,2,NA,1791,1
"14950","GFL5DAXE","01",1533.8569186,2,26,43,1,2,NA,1591,1
"14951","GFL5DGHE","01",1212.1348285,2,18,NA,3,NA,5,NA,NA
"14952","GFL5DM1E","01",829.041996,2,93,NA,3,NA,NA,NA,NA
"14953","GFL5DM1E","02",829.041996,1,70,NA,3,NA,5,NA,NA
"14954","GFL5DOTE","01",925.16315963,2,47,46,1,2,NA,2057,1
"14955","GFL5DRLE","01",735.48536651,1,40,34,1,2,NA,2739,1
"14956","GFL5DRLE","02",735.48536651,2,40,56,1,2,NA,1354,1
"14957","GFL5DUDE","01",826.79022099,1,40,46,1,2,NA,1944,1
"14958","GFL5DUDE","02",826.79022099,2,40,54,1,2,NA,1959,1
"14959","GFL5DUDE","03",826.79022099,2,17,NA,3,NA,5,NA,NA
"14960","GFL5DX5E","01",887.50158713,1,63,NA,3,NA,5,NA,NA
"14961","GFL5DX5E","02",887.50158713,2,48,NA,3,NA,5,NA,NA
"14962","GFM4WG5C","01",1603.2641439,2,73,NA,3,NA,5,NA,NA
"14963","GFM4WG5C","02",1603.2641439,1,73,NA,3,NA,5,NA,NA
"14964","GFM4WIXC","01",2001.8431758,1,43,37,1,2,NA,1920,1
"14965","GFM4WIXC","02",2001.8431758,2,42,37,1,2,NA,5368,1
"14966","GFM4WLPC","01",1461.5915377,1,44,38,1,2,NA,5492,1
"14967","GFM4WLPC","02",1461.5915377,2,36,48,1,2,NA,3117,1
"14968","GFM4WOHC","01",1327.6547735,2,33,42,1,2,NA,2023,1
"14969","GFM4WOHC","02",1327.6547735,1,34,38,1,2,NA,4014,1
"14970","GFM4WR9C","01",1763.967282,1,58,63,1,2,NA,1219,1
"14971","GFM4WR9C","02",1763.967282,2,53,54,1,2,NA,1240,1
"14972","GFM4WR9C","03",1763.967282,1,32,62,1,2,NA,1930,1
"14973","GFM4WU1C","01",1447.0243501,1,54,47,1,2,NA,1815,1
"14974","GFM4WWTC","01",1723.4576576,2,60,NA,3,NA,5,NA,NA
"14975","GFM4WWTC","02",1723.4576576,1,62,NA,3,NA,5,NA,NA
"14976","GFM4WWTC","03",1723.4576576,1,30,46,2,NA,5,NA,NA
"14977","GFM4WZLC","01",1719.9874628,1,63,34,1,2,NA,5033,1
"14978","GFM4WZLC","02",1719.9874628,2,56,NA,3,NA,3,NA,NA
"14979","GFM4WZLC","03",1719.9874628,2,23,63,1,2,NA,1400,1
"14980","GFM5AIT7","01",1782.8410855,1,73,NA,3,NA,5,NA,NA
"14981","GFM5AIT7","02",1782.8410855,2,68,NA,3,NA,5,NA,NA
"14982","GFM5ALL7","01",1477.6768321,1,71,NA,3,NA,5,NA,NA
"14983","GFM5AOD7","01",2544.3646985,1,31,67,1,2,NA,1957,1
"14984","GFM5AOD7","02",2544.3646985,2,35,54,1,2,NA,1239,1
"14985","GFM5AR57","01",1742.212009,1,72,NA,3,NA,5,NA,NA
"14986","GFM5AR57","02",1742.212009,2,76,NA,3,NA,NA,NA,NA
"14987","GFM5ATX7","01",2051.7275871,1,51,65,1,2,NA,1821,1
"14988","GFM5ATX7","02",2051.7275871,2,49,NA,3,NA,5,NA,NA
"14989","GFM5AWP7","01",1595.0373457,1,59,62,1,2,NA,2800,1
"14990","GFM5AWP7","02",1595.0373457,2,57,63,1,2,NA,954,2
"14991","GFM5AZH7","01",1621.4713526,2,54,NA,3,NA,5,NA,NA
"14992","GFM5D5HE","01",1011.2927904,1,61,NA,3,NA,5,NA,NA
"14993","GFM5D5HE","02",1011.2927904,2,56,52,1,2,NA,800,2
"14994","GFM5D5HE","03",1011.2927904,1,32,NA,3,NA,5,NA,NA
"14995","GFM5D89E","01",872.66392102,2,87,NA,3,NA,NA,NA,NA
"14996","GFM5DB1E","02",1142.7950588,1,34,NA,3,NA,5,NA,NA
"14997","GFM5DB2E","02",1252.5796377,1,43,NA,3,NA,5,NA,NA
"14998","GFM5DB3E","01",1485.3333474,1,22,68,1,2,NA,1592,1
"14999","GFM5DB3E","02",1485.3333474,2,20,56,1,2,NA,1352,1
"15000","GFM5DB3E","03",1485.3333474,2,22,56,1,2,NA,966,2
"15001","GFM5DB4E","02",1148.2006568,1,53,NA,3,NA,5,NA,NA
"15002","GFM5IEDE","01",1331.3955997,1,86,NA,3,NA,NA,NA,NA
"15003","GFM5IEDE","02",1331.3955997,2,82,NA,3,NA,NA,NA,NA
"15004","GFM5IH5E","01",1236.1413469,2,87,NA,3,NA,NA,NA,NA
"15005","GFM5IJXE","01",991.85174342,1,55,NA,3,NA,5,NA,NA
"15006","GFM5IMPE","01",1380.6701709,2,43,42,1,2,NA,1867,1
"15007","GFM5IMPE","02",1380.6701709,1,26,63,1,2,NA,1600,1
"15008","GFM5IPHE","01",1436.7544187,1,68,NA,3,NA,5,NA,NA
"15009","GFM5IPHE","02",1436.7544187,2,68,NA,3,NA,5,NA,NA
"15010","GFM5IS9E","01",1578.7670549,1,30,22,1,1,NA,NA,3
"15011","GFM5IS9E","02",1578.7670549,2,27,55,1,2,NA,1042,2
"15012","GFM5IV1E","01",1015.1832164,1,64,NA,3,NA,5,NA,NA
"15013","GFM5IV1E","02",1015.1832164,2,62,NA,3,NA,5,NA,NA
"15014","GFM5IXTE","01",984.6410277,1,62,NA,3,NA,5,NA,NA
"15015","GFM5IXTE","02",984.6410277,2,58,56,1,2,NA,500,2
"15016","GFN41XHD","01",1435.6768805,2,39,NA,3,NA,5,NA,NA
"15017","GFN41XHD","02",1435.6768805,1,51,55,1,2,NA,1500,1
"15018","GFN41XID","01",1475.6785936,2,31,37,1,2,NA,2618,1
"15019","GFN41XJD","01",1612.4217114,2,61,37,1,2,NA,2892,1
"15020","GFN41XKD","01",1259.1569562,1,39,56,2,NA,5,NA,NA
"15021","GFN41XLD","01",1781.0240892,2,54,56,1,2,NA,392,2
"15022","GFN41XMD","01",2336.2444135,1,36,63,1,2,NA,1600,1
"15023","GFN41XMD","02",2336.2444135,1,51,63,1,2,NA,3000,1
"15024","GFN41XND","01",1699.8746312,1,35,NA,3,NA,5,NA,NA
"15025","GFN41XND","02",1699.8746312,2,32,31,1,1,NA,NA,1
"15026","GFN41XOD","01",1655.8308698,2,51,52,1,2,NA,1446,1
"15027","GFN41XOD","02",1655.8308698,1,21,NA,3,NA,5,NA,NA
"15028","GFN41XPD","01",1804.9313023,1,30,62,1,2,NA,2928,1
"15029","GFN41XQD","01",2091.9093727,1,26,55,1,2,NA,1242,1
"15030","GFN41XRD","01",1747.7630059,2,31,56,1,2,NA,705,2
"15031","GFN41XRD","02",1747.7630059,1,34,38,1,2,NA,2700,1
"15032","GFN41XUD","01",1476.5040166,1,31,63,1,2,NA,1600,1
"15033","GFN41XUD","02",1476.5040166,1,41,63,1,2,NA,1500,1
"15034","GFN41XWD","01",1884.5329848,2,51,45,1,2,NA,2603,1
"15035","GFN4W55C","01",1689.7337288,1,43,38,1,2,NA,4019,1
"15036","GFN4W55C","02",1689.7337288,2,39,NA,3,NA,5,NA,NA
"15037","GFN4W7XC","01",2049.5234865,2,45,46,1,2,NA,2660,1
"15038","GFN4W7XC","02",2049.5234865,1,41,35,1,2,NA,4139,1
"15039","GFN4WAPC","01",1751.8208301,1,41,67,1,2,NA,2667,1
"15040","GFN4WAPC","02",1751.8208301,2,39,42,1,2,NA,1847,1
"15041","GFN4WDHC","01",1361.9399179,2,34,38,1,2,NA,2666,1
"15042","GFN4WDHC","02",1361.9399179,1,41,54,1,2,NA,1727,1
"15043","GFN4WDHC","03",1361.9399179,1,16,NA,3,NA,5,NA,NA
"15044","GFN4WG9C","01",1936.4549879,1,29,53,1,2,NA,2159,1
"15045","GFN4WG9C","02",1936.4549879,2,26,NA,3,NA,5,NA,NA
"15046","GFN4WJ1C","01",2374.9909918,1,41,37,1,2,NA,3250,1
"15047","GFN4WJ1C","02",2374.9909918,2,41,52,1,2,NA,2200,1
"15048","GFN4WLTC","01",2031.381509,1,55,38,1,2,NA,5553,1
"15049","GFN4WLTC","02",2031.381509,2,47,47,1,2,NA,2200,1
"15050","GFN4WLTC","03",2031.381509,2,22,54,1,2,NA,1171,1
"15051","GFN4WLTC","04",2031.381509,2,19,46,1,2,NA,960,1
"15052","GFN4WOLC","01",1867.5250513,1,52,53,1,2,NA,2400,1
"15053","GFN4WOLC","02",1867.5250513,2,48,52,1,2,NA,1200,1
"15054","GFN4WOLC","03",1867.5250513,2,21,47,1,2,NA,750,1
"15055","GFN4WOLC","04",1867.5250513,2,18,NA,3,NA,5,NA,NA
"15056","GFN4WRDC","01",1588.724136,1,58,46,1,2,NA,2240,1
"15057","GFN4WRDC","02",1588.724136,2,57,56,1,2,NA,1700,1
"15058","GFN4WU5C","01",2096.9608155,2,45,46,1,2,NA,3610,1
"15059","GFN4WU5C","02",2096.9608155,1,45,53,1,2,NA,1317,1
"15060","GFN4WWXC","01",1746.2850357,2,53,46,1,2,NA,2807,1
"15061","GFN4WWXC","02",1746.2850357,2,16,NA,3,NA,5,NA,NA
"15062","GFN4WWXC","03",1746.2850357,1,54,46,1,2,NA,2492,1
"15063","GFN4WZPC","01",1841.7798539,2,39,38,1,2,NA,4097,1
"15064","GFN4WZPC","02",1841.7798539,1,38,38,1,2,NA,3792,1
"15065","GFN5A297","01",1820.8670004,1,76,NA,3,NA,NA,NA,NA
"15066","GFN5A297","02",1820.8670004,2,70,NA,3,NA,5,NA,NA
"15067","GFN5A517","01",2162.8920934,2,30,47,1,2,NA,1128,1
"15068","GFN5A517","02",2162.8920934,1,51,64,1,2,5,1838,1
"15069","GFN5AAL7","01",1777.7762419,1,58,11,1,3,5,NA,1
"15070","GFN5AAL7","02",1777.7762419,2,57,11,1,3,5,NA,2
"15071","GFN5ADD7","01",1957.7724854,1,63,NA,3,NA,5,NA,NA
"15072","GFN5ADD7","02",1957.7724854,2,58,52,1,2,NA,764,2
"15073","GFN5AIX7","01",2270.1073768,1,88,NA,3,NA,NA,NA,NA
"15074","GFN5AIX7","02",2270.1073768,2,82,NA,3,NA,NA,NA,NA
"15075","GFN5ALP7","01",2200.787451,1,65,NA,3,NA,5,NA,NA
"15076","GFN5ALP7","02",2200.787451,2,64,NA,3,NA,5,NA,NA
"15077","GFN5AOH7","01",1522.6511392,1,60,NA,3,NA,5,NA,NA
"15078","GFN5AOH7","02",1522.6511392,2,36,52,1,2,NA,1350,1
"15079","GFN5AR97","01",1714.8328071,1,56,21,1,1,NA,NA,1
"15080","GFN5AR97","02",1714.8328071,2,52,67,1,2,NA,1225,1
"15081","GFN5AU17","01",1687.696619,1,82,NA,3,NA,NA,NA,NA
"15082","GFN5I3DE","01",1286.9774747,1,89,NA,3,NA,NA,NA,NA
"15083","GFN5I3DE","02",1286.9774747,2,86,NA,3,NA,NA,NA,NA
"15084","GFN5NVPE","01",726.87312038,2,40,55,1,2,NA,1246,1
"15085","GFN5NVPE","02",726.87312038,1,42,67,1,2,NA,2167,1
"15086","GFN5NVPE","03",726.87312038,1,16,NA,3,NA,5,NA,NA
"15087","GFN5NYHE","01",1054.5461063,2,82,NA,3,NA,NA,NA,NA
"15088","GFN61YD9","01",1746.7642063,1,59,21,1,1,NA,NA,1
"15089","GFN61YF9","01",1472.3756072,2,56,37,1,2,NA,6833,1
"15090","GFN61YG9","01",1613.6034005,2,44,46,1,1,NA,NA,1
"15091","GFO5A7X7","01",2375.850189,1,46,47,1,2,NA,2533,1
"15092","GFO5A7X7","02",2375.850189,2,48,67,2,NA,5,NA,NA
"15093","GFO5AAP7","01",2618.9713885,1,26,63,2,NA,5,NA,NA
"15094","GFO5AAP7","02",2618.9713885,2,28,55,1,2,NA,1130,1
"15095","GFO5ADH7","01",1965.4780594,1,56,64,1,2,NA,2000,1
"15096","GFO5ADH7","02",1965.4780594,2,51,52,1,2,NA,1132,2
"15097","GFO5AG97","01",1610.2785843,1,64,33,1,2,NA,508,2
"15098","GFO5AG97","02",1610.2785843,2,65,NA,3,NA,5,NA,NA
"15099","GFO5F067","01",1338.5491014,2,66,NA,3,NA,5,NA,NA
"15100","GFO5F077","01",1048.3885711,2,38,67,1,2,NA,1390,1
"15101","GFO5F087","01",1282.7708665,2,83,NA,3,NA,NA,NA,NA
"15102","GFO5F097","01",1219.7283026,2,61,NA,3,NA,5,NA,NA
"15103","GFO5F0A7","01",1350.8724165,2,44,54,2,NA,5,NA,NA
"15104","GFO5F0B7","01",1078.4005356,2,47,68,1,2,NA,703,2
"15105","GFO5F0B7","02",1078.4005356,1,46,65,1,2,NA,1399,1
"15106","GFO5F0B7","03",1078.4005356,1,18,81,2,NA,5,NA,NA
"15107","GFO5F0B7","04",1078.4005356,1,22,67,2,NA,5,NA,NA
